kecamatan,periode,jumlah_kasus
Setia Budi,2015-08-01,2
Setia Budi,2015-09-01,1
Setia Budi,2015-10-01,0
Setia Budi,2015-11-01,1
Setia Budi,2015-12-01,0
Setia Budi,2016-01-01,24
Setia Budi,2016-02-01,45
Setia Budi,2016-03-01,26
Setia Budi,2016-04-01,26
Setia Budi,2016-05-01,19
Setia Budi,2016-06-01,28
Setia Budi,2016-07-01,21
Setia Budi,2016-08-01,13
Setia Budi,2016-09-01,15
Setia Budi,2016-10-01,8
Setia Budi,2016-11-01,21
Setia Budi,2016-12-01,14
Setia Budi,2017-01-01,9
Setia Budi,2017-02-01,8
Setia Budi,2017-03-01,5
Setia Budi,2017-04-01,7
Setia Budi,2017-05-01,6
Setia Budi,2017-06-01,3
Setia Budi,2017-07-01,2
Setia Budi,2017-08-01,0
Setia Budi,2017-09-01,0
Setia Budi,2017-10-01,0
Setia Budi,2017-11-01,2
Setia Budi,2017-12-01,5
Setia Budi,2018-01-01,6
Setia Budi,2018-02-01,4
Setia Budi,2018-03-01,3
Setia Budi,2018-04-01,7
Setia Budi,2018-05-01,13
Setia Budi,2018-06-01,2
Setia Budi,2018-07-01,4
Setia Budi,2018-08-01,1
Setia Budi,2018-09-01,3
Setia Budi,2018-10-01,2
Setia Budi,2018-11-01,5
Setia Budi,2018-12-01,4
Setia Budi,2019-01-01,10
Setia Budi,2019-02-01,24
Setia Budi,2019-03-01,21
Setia Budi,2019-04-01,10
Setia Budi,2019-05-01,10
Setia Budi,2019-06-01,4
Setia Budi,2019-07-01,2
Setia Budi,2019-08-01,1
Setia Budi,2019-09-01,1
Setia Budi,2019-10-01,4
Setia Budi,2019-11-01,1
Setia Budi,2019-12-01,1
Setia Budi,2020-01-01,0
Setia Budi,2020-02-01,16
Setia Budi,2020-03-01,19
Setia Budi,2020-04-01,28
Setia Budi,2020-05-01,6
Setia Budi,2020-06-01,6
Setia Budi,2020-07-01,5
Setia Budi,2020-08-01,0
Setia Budi,2020-09-01,0
Setia Budi,2020-10-01,0
Setia Budi,2020-11-01,0
Setia Budi,2020-12-01,0
Setia Budi,2021-01-01,1
Setia Budi,2021-02-01,1
Setia Budi,2021-03-01,1
Setia Budi,2021-04-01,1
Setia Budi,2021-05-01,2
Setia Budi,2021-06-01,1
Setia Budi,2021-07-01,2
Setia Budi,2021-08-01,2
Setia Budi,2021-09-01,1
Setia Budi,2021-10-01,2
Setia Budi,2021-11-01,3
Setia Budi,2021-12-01,9
Setia Budi,2022-01-01,8
Setia Budi,2022-02-01,12
Setia Budi,2022-03-01,11
Setia Budi,2022-04-01,19
Setia Budi,2022-05-01,10
Setia Budi,2022-06-01,6
Setia Budi,2022-07-01,18
Setia Budi,2022-08-01,7
Setia Budi,2022-09-01,2
Setia Budi,2022-10-01,4
Setia Budi,2022-11-01,8
Setia Budi,2022-12-01,8
Setia Budi,2023-01-01,6
Setia Budi,2023-02-01,1
Setia Budi,2023-03-01,0
Setia Budi,2023-04-01,1
Setia Budi,2023-05-01,8
Setia Budi,2023-06-01,4
Setia Budi,2023-07-01,7
Setia Budi,2023-08-01,3
Setia Budi,2023-09-01,6
Setia Budi,2023-10-01,2
Setia Budi,2023-11-01,1
Setia Budi,2023-12-01,3
Setia Budi,2024-01-01,7
Setia Budi,2024-02-01,17
Setia Budi,2024-03-01,66
Setia Budi,2024-04-01,65
Setia Budi,2024-05-01,44
Setia Budi,2024-06-01,20
Setia Budi,2024-07-01,12
Setia Budi,2024-08-01,8
Setia Budi,2024-09-01,2
Setia Budi,2024-10-01,1
Setia Budi,2024-11-01,7
Setia Budi,2024-12-01,1
Setia Budi,2025-01-01,7
Setia Budi,2025-02-01,4
Setia Budi,2025-03-01,6
Setia Budi,2025-04-01,6
Setia Budi,2025-05-01,5
Setia Budi,2025-06-01,9
Setia Budi,2025-07-01,13
Setia Budi,2025-08-01,8
Setia Budi,2025-09-01,7
Setia Budi,2025-10-01,5
Setia Budi,2025-11-01,2
Setia Budi,2025-12-01,6
Taman Sari,2010-01-01,24
Taman Sari,2010-02-01,22
Taman Sari,2010-03-01,36
Taman Sari,2010-04-01,45
Taman Sari,2010-05-01,18
Taman Sari,2010-06-01,24
Taman Sari,2010-07-01,18
Taman Sari,2010-08-01,28
Taman Sari,2010-09-01,25
Taman Sari,2010-10-01,14
Taman Sari,2010-11-01,15
Taman Sari,2010-12-01,15
Taman Sari,2011-01-01,18
Taman Sari,2011-02-01,10
Taman Sari,2011-03-01,11
Taman Sari,2011-04-01,5
Taman Sari,2011-05-01,2
Taman Sari,2011-06-01,9
Taman Sari,2011-07-01,11
Taman Sari,2011-08-01,10
Taman Sari,2011-09-01,7
Taman Sari,2011-10-01,8
Taman Sari,2011-11-01,8
Taman Sari,2011-12-01,7
Taman Sari,2012-01-01,7
Taman Sari,2012-02-01,9
Taman Sari,2012-03-01,10
Taman Sari,2012-04-01,11
Taman Sari,2012-05-01,18
Taman Sari,2012-06-01,24
Taman Sari,2012-07-01,17
Taman Sari,2012-08-01,3
Taman Sari,2012-09-01,1
Taman Sari,2012-10-01,3
Taman Sari,2012-11-01,0
Taman Sari,2012-12-01,0
Taman Sari,2013-01-01,10
Taman Sari,2013-02-01,4
Taman Sari,2013-03-01,13
Taman Sari,2013-04-01,21
Taman Sari,2013-05-01,0
Taman Sari,2013-06-01,0
Taman Sari,2013-07-01,7
Taman Sari,2013-08-01,2
Taman Sari,2013-09-01,0
Taman Sari,2013-10-01,1
Taman Sari,2013-11-01,7
Taman Sari,2013-12-01,0
Taman Sari,2014-01-01,0
Taman Sari,2014-02-01,15
Taman Sari,2014-03-01,22
Taman Sari,2014-04-01,20
Taman Sari,2014-05-01,2
Taman Sari,2014-06-01,0
Taman Sari,2014-07-01,3
Taman Sari,2014-08-01,3
Taman Sari,2014-09-01,0
Taman Sari,2014-10-01,0
Taman Sari,2014-11-01,0
Taman Sari,2014-12-01,1
Taman Sari,2015-01-01,5
Taman Sari,2015-02-01,2
Taman Sari,2015-03-01,28
Taman Sari,2015-04-01,7
Taman Sari,2015-05-01,0
Taman Sari,2015-06-01,0
Taman Sari,2015-07-01,6
Taman Sari,2015-08-01,0
Taman Sari,2015-09-01,0
Taman Sari,2015-10-01,0
Taman Sari,2015-11-01,0
Taman Sari,2015-12-01,0
Taman Sari,2016-01-01,12
Taman Sari,2016-02-01,14
Taman Sari,2016-03-01,29
Taman Sari,2016-04-01,30
Taman Sari,2016-05-01,7
Taman Sari,2016-06-01,4
Taman Sari,2016-07-01,6
Taman Sari,2016-08-01,11
Taman Sari,2016-09-01,13
Taman Sari,2016-10-01,2
Taman Sari,2016-11-01,4
Taman Sari,2016-12-01,3
Taman Sari,2017-01-01,3
Taman Sari,2017-02-01,2
Taman Sari,2017-03-01,0
Taman Sari,2017-04-01,3
Taman Sari,2017-05-01,0
Taman Sari,2017-06-01,1
Taman Sari,2017-07-01,0
Taman Sari,2017-08-01,0
Taman Sari,2017-09-01,1
Taman Sari,2017-10-01,3
Taman Sari,2017-11-01,0
Taman Sari,2017-12-01,0
Taman Sari,2018-01-01,1
Taman Sari,2018-02-01,0
Taman Sari,2018-03-01,2
Taman Sari,2018-04-01,5
Taman Sari,2018-05-01,2
Taman Sari,2018-06-01,3
Taman Sari,2018-07-01,0
Taman Sari,2018-08-01,2
Taman Sari,2018-09-01,2
Taman Sari,2018-10-01,0
Taman Sari,2018-11-01,2
Taman Sari,2018-12-01,5
Taman Sari,2019-01-01,6
Taman Sari,2019-02-01,22
Taman Sari,2019-03-01,27
Taman Sari,2019-04-01,14
Taman Sari,2019-05-01,6
Taman Sari,2019-06-01,7
Taman Sari,2019-07-01,4
Taman Sari,2019-08-01,0
Taman Sari,2019-09-01,1
Taman Sari,2019-10-01,1
Taman Sari,2019-11-01,1
Taman Sari,2019-12-01,0
Taman Sari,2020-01-01,0
Taman Sari,2020-02-01,11
Taman Sari,2020-03-01,18
Taman Sari,2020-04-01,24
Taman Sari,2020-05-01,10
Taman Sari,2020-06-01,8
Taman Sari,2020-07-01,1
Taman Sari,2020-08-01,1
Taman Sari,2020-09-01,0
Taman Sari,2020-10-01,0
Taman Sari,2020-11-01,0
Taman Sari,2020-12-01,0
Taman Sari,2021-01-01,0
Taman Sari,2021-02-01,0
Taman Sari,2021-03-01,4
Taman Sari,2021-04-01,0
Taman Sari,2021-05-01,1
Taman Sari,2021-06-01,0
Taman Sari,2021-07-01,0
Taman Sari,2021-08-01,4
Taman Sari,2021-09-01,0
Taman Sari,2021-10-01,2
Taman Sari,2021-11-01,1
Taman Sari,2021-12-01,7
Taman Sari,2022-01-01,4
Taman Sari,2022-02-01,3
Taman Sari,2022-03-01,3
Taman Sari,2022-04-01,9
Taman Sari,2022-05-01,13
Taman Sari,2022-06-01,6
Taman Sari,2022-07-01,4
Taman Sari,2022-08-01,7
Taman Sari,2022-09-01,1
Taman Sari,2022-10-01,3
Taman Sari,2022-11-01,6
Taman Sari,2022-12-01,6
Taman Sari,2023-01-01,7
Taman Sari,2023-02-01,3
Taman Sari,2023-03-01,1
Taman Sari,2023-04-01,6
Taman Sari,2023-05-01,6
Taman Sari,2023-06-01,1
Taman Sari,2023-07-01,5
Taman Sari,2023-08-01,4
Taman Sari,2023-09-01,2
Taman Sari,2023-10-01,2
Taman Sari,2023-11-01,1
Taman Sari,2023-12-01,1
Taman Sari,2024-01-01,4
Taman Sari,2024-02-01,9
Taman Sari,2024-03-01,40
Taman Sari,2024-04-01,62
Taman Sari,2024-05-01,53
Taman Sari,2024-06-01,25
Taman Sari,2024-07-01,5
Taman Sari,2024-08-01,3
Taman Sari,2024-09-01,5
Taman Sari,2024-10-01,2
Taman Sari,2024-11-01,5
Taman Sari,2024-12-01,4
Taman Sari,2025-01-01,1
Taman Sari,2025-02-01,7
Taman Sari,2025-03-01,9
Taman Sari,2025-04-01,15
Taman Sari,2025-05-01,2
Taman Sari,2025-06-01,6
Taman Sari,2025-07-01,11
Taman Sari,2025-08-01,11
Taman Sari,2025-09-01,9
Taman Sari,2025-10-01,10
Taman Sari,2025-11-01,5
Taman Sari,2025-12-01,6
Tambora,2010-01-01,13
Tambora,2010-02-01,29
Tambora,2010-03-01,32
Tambora,2010-04-01,31
Tambora,2010-05-01,17
Tambora,2010-06-01,14
Tambora,2010-07-01,15
Tambora,2010-08-01,12
Tambora,2010-09-01,9
Tambora,2010-10-01,9
Tambora,2010-11-01,12
Tambora,2010-12-01,13
Tambora,2011-01-01,10
Tambora,2011-02-01,11
Tambora,2011-03-01,10
Tambora,2011-04-01,3
Tambora,2011-05-01,7
Tambora,2011-06-01,8
Tambora,2011-07-01,6
Tambora,2011-08-01,14
Tambora,2011-09-01,4
Tambora,2011-10-01,10
Tambora,2011-11-01,9
Tambora,2011-12-01,15
Tambora,2012-01-01,17
Tambora,2012-02-01,22
Tambora,2012-03-01,13
Tambora,2012-04-01,16
Tambora,2012-05-01,20
Tambora,2012-06-01,6
Tambora,2012-07-01,11
Tambora,2012-08-01,7
Tambora,2012-09-01,1
Tambora,2012-10-01,4
Tambora,2012-11-01,1
Tambora,2012-12-01,0
Tambora,2013-01-01,5
Tambora,2013-02-01,7
Tambora,2013-03-01,34
Tambora,2013-04-01,19
Tambora,2013-05-01,20
Tambora,2013-06-01,18
Tambora,2013-07-01,16
Tambora,2013-08-01,14
Tambora,2013-09-01,10
Tambora,2013-10-01,3
Tambora,2013-11-01,2
Tambora,2013-12-01,0
Tambora,2014-01-01,6
Tambora,2014-02-01,10
Tambora,2014-03-01,24
Tambora,2014-04-01,25
Tambora,2014-05-01,18
Tambora,2014-06-01,14
Tambora,2014-07-01,11
Tambora,2014-08-01,15
Tambora,2014-09-01,1
Tambora,2014-10-01,4
Tambora,2014-11-01,2
Tambora,2014-12-01,2
Tambora,2015-01-01,7
Tambora,2015-02-01,11
Tambora,2015-03-01,14
Tambora,2015-04-01,30
Tambora,2015-05-01,14
Tambora,2015-06-01,9
Tambora,2015-07-01,6
Tambora,2015-08-01,2
Tambora,2015-09-01,3
Tambora,2015-10-01,1
Tambora,2015-11-01,3
Tambora,2015-12-01,2
Tambora,2016-01-01,6
Tambora,2016-02-01,32
Tambora,2016-03-01,40
Tambora,2016-04-01,59
Tambora,2016-05-01,38
Tambora,2016-06-01,22
Tambora,2016-07-01,20
Tambora,2016-08-01,16
Tambora,2016-09-01,18
Tambora,2016-10-01,19
Tambora,2016-11-01,17
Tambora,2016-12-01,20
Tambora,2017-01-01,13
Tambora,2017-02-01,10
Tambora,2017-03-01,11
Tambora,2017-04-01,4
Tambora,2017-05-01,8
Tambora,2017-06-01,3
Tambora,2017-07-01,4
Tambora,2017-08-01,0
Tambora,2017-09-01,3
Tambora,2017-10-01,4
Tambora,2017-11-01,0
Tambora,2017-12-01,2
Tambora,2018-01-01,0
Tambora,2018-02-01,2
Tambora,2018-03-01,5
Tambora,2018-04-01,14
Tambora,2018-05-01,11
Tambora,2018-06-01,3
Tambora,2018-07-01,7
Tambora,2018-08-01,2
Tambora,2018-09-01,2
Tambora,2018-10-01,5
Tambora,2018-11-01,3
Tambora,2018-12-01,2
Tambora,2019-01-01,5
Tambora,2019-02-01,28
Tambora,2019-03-01,38
Tambora,2019-04-01,19
Tambora,2019-05-01,11
Tambora,2019-06-01,8
Tambora,2019-07-01,3
Tambora,2019-08-01,2
Tambora,2019-09-01,1
Tambora,2019-10-01,0
Tambora,2019-11-01,1
Tambora,2019-12-01,2
Tambora,2020-01-01,2
Tambora,2020-02-01,18
Tambora,2020-03-01,26
Tambora,2020-04-01,16
Tambora,2020-05-01,10
Tambora,2020-06-01,1
Tambora,2020-07-01,0
Tambora,2020-08-01,0
Tambora,2020-09-01,1
Tambora,2020-10-01,1
Tambora,2020-11-01,0
Tambora,2020-12-01,0
Tambora,2021-01-01,0
Tambora,2021-02-01,5
Tambora,2021-03-01,2
Tambora,2021-04-01,3
Tambora,2021-05-01,3
Tambora,2021-06-01,3
Tambora,2021-07-01,2
Tambora,2021-08-01,3
Tambora,2021-09-01,2
Tambora,2021-10-01,3
Tambora,2021-11-01,3
Tambora,2021-12-01,5
Tambora,2022-01-01,4
Tambora,2022-02-01,5
Tambora,2022-03-01,13
Tambora,2022-04-01,15
Tambora,2022-05-01,23
Tambora,2022-06-01,18
Tambora,2022-07-01,18
Tambora,2022-08-01,12
Tambora,2022-09-01,6
Tambora,2022-10-01,9
Tambora,2022-11-01,4
Tambora,2022-12-01,11
Tambora,2023-01-01,9
Tambora,2023-02-01,15
Tambora,2023-03-01,10
Tambora,2023-04-01,13
Tambora,2023-05-01,15
Tambora,2023-06-01,6
Tambora,2023-07-01,7
Tambora,2023-08-01,1
Tambora,2023-09-01,7
Tambora,2023-10-01,2
Tambora,2023-11-01,3
Tambora,2023-12-01,5
Tambora,2024-01-01,3
Tambora,2024-02-01,6
Tambora,2024-03-01,31
Tambora,2024-04-01,46
Tambora,2024-05-01,61
Tambora,2024-06-01,11
Tambora,2024-07-01,12
Tambora,2024-08-01,9
Tambora,2024-09-01,5
Tambora,2024-10-01,4
Tambora,2024-11-01,6
Tambora,2024-12-01,8
Tambora,2025-01-01,8
Tambora,2025-02-01,14
Tambora,2025-03-01,15
Tambora,2025-04-01,13
Tambora,2025-05-01,12
Tambora,2025-06-01,11
Tambora,2025-07-01,11
Tambora,2025-08-01,15
Tambora,2025-09-01,14
Tambora,2025-10-01,10
Tambora,2025-11-01,14
Tambora,2025-12-01,11
Tanah Abang,2010-01-01,21
Tanah Abang,2010-02-01,30
Tanah Abang,2010-03-01,19
Tanah Abang,2010-04-01,24
Tanah Abang,2010-05-01,7
Tanah Abang,2010-06-01,5
Tanah Abang,2010-07-01,16
Tanah Abang,2010-08-01,9
Tanah Abang,2010-09-01,13
Tanah Abang,2010-10-01,15
Tanah Abang,2010-11-01,22
Tanah Abang,2010-12-01,14
Tanah Abang,2011-01-01,13
Tanah Abang,2011-02-01,6
Tanah Abang,2011-03-01,4
Tanah Abang,2011-04-01,6
Tanah Abang,2011-05-01,4
Tanah Abang,2011-06-01,7
Tanah Abang,2011-07-01,11
Tanah Abang,2011-08-01,4
Tanah Abang,2011-09-01,11
Tanah Abang,2011-10-01,3
Tanah Abang,2011-11-01,7
Tanah Abang,2011-12-01,9
Tanah Abang,2012-01-01,11
Tanah Abang,2012-02-01,17
Tanah Abang,2012-03-01,21
Tanah Abang,2012-04-01,12
Tanah Abang,2012-05-01,10
Tanah Abang,2012-06-01,3
Tanah Abang,2012-07-01,15
Tanah Abang,2012-08-01,2
Tanah Abang,2012-09-01,3
Tanah Abang,2012-10-01,0
Tanah Abang,2012-11-01,4
Tanah Abang,2012-12-01,0
Tanah Abang,2013-01-01,1
Tanah Abang,2013-02-01,8
Tanah Abang,2013-03-01,15
Tanah Abang,2013-04-01,8
Tanah Abang,2013-05-01,10
Tanah Abang,2013-06-01,7
Tanah Abang,2013-07-01,8
Tanah Abang,2013-08-01,6
Tanah Abang,2013-09-01,3
Tanah Abang,2013-10-01,5
Tanah Abang,2013-11-01,3
Tanah Abang,2013-12-01,1
Tanah Abang,2014-01-01,6
Tanah Abang,2014-02-01,6
Tanah Abang,2014-03-01,12
Tanah Abang,2014-04-01,13
Tanah Abang,2014-05-01,10
Tanah Abang,2014-06-01,10
Tanah Abang,2014-07-01,5
Tanah Abang,2014-08-01,3
Tanah Abang,2014-09-01,5
Tanah Abang,2014-10-01,1
Tanah Abang,2014-11-01,1
Tanah Abang,2014-12-01,3
Tanah Abang,2015-01-01,4
Tanah Abang,2015-02-01,5
Tanah Abang,2015-03-01,7
Tanah Abang,2015-04-01,9
Tanah Abang,2015-05-01,1
Tanah Abang,2015-06-01,4
Tanah Abang,2015-07-01,2
Tanah Abang,2015-08-01,0
Tanah Abang,2015-09-01,0
Tanah Abang,2015-10-01,0
Tanah Abang,2015-11-01,0
Tanah Abang,2015-12-01,1
Tanah Abang,2016-01-01,10
Tanah Abang,2016-02-01,12
Tanah Abang,2016-03-01,15
Tanah Abang,2016-04-01,21
Tanah Abang,2016-05-01,5
Tanah Abang,2016-06-01,5
Tanah Abang,2016-07-01,6
Tanah Abang,2016-08-01,4
Tanah Abang,2016-09-01,10
Tanah Abang,2016-10-01,6
Tanah Abang,2016-11-01,4
Tanah Abang,2016-12-01,3
Tanah Abang,2017-01-01,4
Tanah Abang,2017-02-01,0
Tanah Abang,2017-03-01,0
Tanah Abang,2017-04-01,2
Tanah Abang,2017-05-01,2
Tanah Abang,2017-06-01,0
Tanah Abang,2017-07-01,0
Tanah Abang,2017-08-01,0
Tanah Abang,2017-09-01,0
Tanah Abang,2017-10-01,0
Tanah Abang,2017-11-01,1
Tanah Abang,2017-12-01,2
Tanah Abang,2018-01-01,6
Tanah Abang,2018-02-01,2
Tanah Abang,2018-03-01,1
Tanah Abang,2018-04-01,1
Tanah Abang,2018-05-01,1
Tanah Abang,2018-06-01,0
Tanah Abang,2018-07-01,0
Tanah Abang,2018-08-01,1
Tanah Abang,2018-09-01,1
Tanah Abang,2018-10-01,0
Tanah Abang,2018-11-01,0
Tanah Abang,2018-12-01,0
Tanah Abang,2019-01-01,11
Tanah Abang,2019-02-01,25
Tanah Abang,2019-03-01,31
Tanah Abang,2019-04-01,10
Tanah Abang,2019-05-01,6
Tanah Abang,2019-06-01,4
Tanah Abang,2019-07-01,3
Tanah Abang,2019-08-01,0
Tanah Abang,2019-09-01,0
Tanah Abang,2019-10-01,0
Tanah Abang,2019-11-01,2
Tanah Abang,2019-12-01,0
Tanah Abang,2020-01-01,1
Tanah Abang,2020-02-01,7
Tanah Abang,2020-03-01,21
Tanah Abang,2020-04-01,9
Tanah Abang,2020-05-01,5
Tanah Abang,2020-06-01,0
Tanah Abang,2020-07-01,1
Tanah Abang,2020-08-01,1
Tanah Abang,2020-09-01,0
Tanah Abang,2020-10-01,0
Tanah Abang,2020-11-01,0
Tanah Abang,2020-12-01,0
Tanah Abang,2021-01-01,0
Tanah Abang,2021-02-01,0
Tanah Abang,2021-03-01,1
Tanah Abang,2021-04-01,0
Tanah Abang,2021-05-01,3
Tanah Abang,2021-06-01,2
Tanah Abang,2021-07-01,2
Tanah Abang,2021-08-01,1
Tanah Abang,2021-09-01,1
Tanah Abang,2021-10-01,3
Tanah Abang,2021-11-01,2
Tanah Abang,2021-12-01,4
Tanah Abang,2022-01-01,8
Tanah Abang,2022-02-01,1
Tanah Abang,2022-03-01,7
Tanah Abang,2022-04-01,2
Tanah Abang,2022-05-01,5
Tanah Abang,2022-06-01,5
Tanah Abang,2022-07-01,8
Tanah Abang,2022-08-01,2
Tanah Abang,2022-09-01,1
Tanah Abang,2022-10-01,3
Tanah Abang,2022-11-01,2
Tanah Abang,2022-12-01,10
Tanah Abang,2023-01-01,5
Tanah Abang,2023-02-01,3
Tanah Abang,2023-03-01,5
Tanah Abang,2023-04-01,2
Tanah Abang,2023-05-01,2
Tanah Abang,2023-06-01,1
Tanah Abang,2023-07-01,6
Tanah Abang,2023-08-01,0
Tanah Abang,2023-09-01,0
Tanah Abang,2023-10-01,0
Tanah Abang,2023-11-01,1
Tanah Abang,2023-12-01,3
Tanah Abang,2024-01-01,6
Tanah Abang,2024-02-01,5
Tanah Abang,2024-03-01,36
Tanah Abang,2024-04-01,30
Tanah Abang,2024-05-01,31
Tanah Abang,2024-06-01,2
Tanah Abang,2024-07-01,4
Tanah Abang,2024-08-01,3
Tanah Abang,2024-09-01,2
Tanah Abang,2024-10-01,3
Tanah Abang,2024-11-01,3
Tanah Abang,2024-12-01,4
Tanah Abang,2025-01-01,9
Tanah Abang,2025-02-01,14
Tanah Abang,2025-03-01,2
Tanah Abang,2025-04-01,6
Tanah Abang,2025-05-01,8
Tanah Abang,2025-06-01,4
Tanah Abang,2025-07-01,9
Tanah Abang,2025-08-01,11
Tanah Abang,2025-09-01,8
Tanah Abang,2025-10-01,6
Tanah Abang,2025-11-01,6
Tanah Abang,2025-12-01,0
Tanjung Priok,2010-01-01,53
Tanjung Priok,2010-02-01,105
Tanjung Priok,2010-03-01,150
Tanjung Priok,2010-04-01,123
Tanjung Priok,2010-05-01,67
Tanjung Priok,2010-06-01,48
Tanjung Priok,2010-07-01,51
Tanjung Priok,2010-08-01,55
Tanjung Priok,2010-09-01,66
Tanjung Priok,2010-10-01,51
Tanjung Priok,2010-11-01,41
Tanjung Priok,2010-12-01,36
Tanjung Priok,2011-01-01,43
Tanjung Priok,2011-02-01,49
Tanjung Priok,2011-03-01,66
Tanjung Priok,2011-04-01,42
Tanjung Priok,2011-05-01,44
Tanjung Priok,2011-06-01,43
Tanjung Priok,2011-07-01,38
Tanjung Priok,2011-08-01,36
Tanjung Priok,2011-09-01,29
Tanjung Priok,2011-10-01,22
Tanjung Priok,2011-11-01,14
Tanjung Priok,2011-12-01,11
Tanjung Priok,2012-01-01,26
Tanjung Priok,2012-02-01,32
Tanjung Priok,2012-03-01,29
Tanjung Priok,2012-04-01,28
Tanjung Priok,2012-05-01,46
Tanjung Priok,2012-06-01,28
Tanjung Priok,2012-07-01,12
Tanjung Priok,2012-08-01,14
Tanjung Priok,2012-09-01,7
Tanjung Priok,2012-10-01,10
Tanjung Priok,2012-11-01,9
Tanjung Priok,2012-12-01,7
Tanjung Priok,2013-01-01,17
Tanjung Priok,2013-02-01,26
Tanjung Priok,2013-03-01,35
Tanjung Priok,2013-04-01,70
Tanjung Priok,2013-05-01,55
Tanjung Priok,2013-06-01,44
Tanjung Priok,2013-07-01,38
Tanjung Priok,2013-08-01,37
Tanjung Priok,2013-09-01,23
Tanjung Priok,2013-10-01,5
Tanjung Priok,2013-11-01,13
Tanjung Priok,2013-12-01,6
Tanjung Priok,2014-01-01,24
Tanjung Priok,2014-02-01,21
Tanjung Priok,2014-03-01,49
Tanjung Priok,2014-04-01,52
Tanjung Priok,2014-05-01,38
Tanjung Priok,2014-06-01,15
Tanjung Priok,2014-07-01,27
Tanjung Priok,2014-08-01,21
Tanjung Priok,2014-09-01,16
Tanjung Priok,2014-10-01,6
Tanjung Priok,2014-11-01,4
Tanjung Priok,2014-12-01,6
Tanjung Priok,2015-01-01,9
Tanjung Priok,2015-02-01,14
Tanjung Priok,2015-03-01,14
Tanjung Priok,2015-04-01,24
Tanjung Priok,2015-05-01,18
Tanjung Priok,2015-06-01,23
Tanjung Priok,2015-07-01,10
Tanjung Priok,2015-08-01,6
Tanjung Priok,2015-09-01,5
Tanjung Priok,2015-10-01,11
Tanjung Priok,2015-11-01,9
Tanjung Priok,2015-12-01,4
Tanjung Priok,2016-01-01,26
Tanjung Priok,2016-02-01,51
Tanjung Priok,2016-03-01,109
Tanjung Priok,2016-04-01,92
Tanjung Priok,2016-05-01,60
Tanjung Priok,2016-06-01,29
Tanjung Priok,2016-07-01,15
Tanjung Priok,2016-08-01,17
Tanjung Priok,2016-09-01,10
Tanjung Priok,2016-10-01,12
Tanjung Priok,2016-11-01,18
Tanjung Priok,2016-12-01,15
Tanjung Priok,2017-01-01,15
Tanjung Priok,2017-02-01,4
Tanjung Priok,2017-03-01,10
Tanjung Priok,2017-04-01,6
Tanjung Priok,2017-05-01,12
Tanjung Priok,2017-06-01,6
Tanjung Priok,2017-07-01,6
Tanjung Priok,2017-08-01,7
Tanjung Priok,2017-09-01,2
Tanjung Priok,2017-10-01,15
Tanjung Priok,2017-11-01,7
Tanjung Priok,2017-12-01,12
Tanjung Priok,2018-01-01,15
Tanjung Priok,2018-02-01,15
Tanjung Priok,2018-03-01,22
Tanjung Priok,2018-04-01,14
Tanjung Priok,2018-05-01,19
Tanjung Priok,2018-06-01,12
Tanjung Priok,2018-07-01,6
Tanjung Priok,2018-08-01,9
Tanjung Priok,2018-09-01,2
Tanjung Priok,2018-10-01,3
Tanjung Priok,2018-11-01,2
Tanjung Priok,2018-12-01,5
Tanjung Priok,2019-01-01,16
Tanjung Priok,2019-02-01,30
Tanjung Priok,2019-03-01,39
Tanjung Priok,2019-04-01,24
Tanjung Priok,2019-05-01,48
Tanjung Priok,2019-06-01,13
Tanjung Priok,2019-07-01,8
Tanjung Priok,2019-08-01,4
Tanjung Priok,2019-09-01,1
Tanjung Priok,2019-10-01,4
Tanjung Priok,2019-11-01,0
Tanjung Priok,2019-12-01,2
Tanjung Priok,2020-01-01,9
Tanjung Priok,2020-02-01,18
Tanjung Priok,2020-03-01,32
Tanjung Priok,2020-04-01,53
Tanjung Priok,2020-05-01,18
Tanjung Priok,2020-06-01,8
Tanjung Priok,2020-07-01,5
Tanjung Priok,2020-08-01,2
Tanjung Priok,2020-09-01,1
Tanjung Priok,2020-10-01,2
Tanjung Priok,2020-11-01,2
Tanjung Priok,2020-12-01,2
Tanjung Priok,2021-01-01,1
Tanjung Priok,2021-02-01,6
Tanjung Priok,2021-03-01,10
Tanjung Priok,2021-04-01,14
Tanjung Priok,2021-05-01,9
Tanjung Priok,2021-06-01,15
Tanjung Priok,2021-07-01,6
Tanjung Priok,2021-08-01,6
Tanjung Priok,2021-09-01,8
Tanjung Priok,2021-10-01,9
Tanjung Priok,2021-11-01,7
Tanjung Priok,2021-12-01,8
Tanjung Priok,2022-01-01,15
Tanjung Priok,2022-02-01,14
Tanjung Priok,2022-03-01,63
Tanjung Priok,2022-04-01,53
Tanjung Priok,2022-05-01,51
Tanjung Priok,2022-06-01,47
Tanjung Priok,2022-07-01,37
Tanjung Priok,2022-08-01,26
Tanjung Priok,2022-09-01,20
Tanjung Priok,2022-10-01,16
Tanjung Priok,2022-11-01,9
Tanjung Priok,2022-12-01,14
Tanjung Priok,2023-01-01,10
Tanjung Priok,2023-02-01,17
Tanjung Priok,2023-03-01,16
Tanjung Priok,2023-04-01,28
Tanjung Priok,2023-05-01,24
Tanjung Priok,2023-06-01,12
Tanjung Priok,2023-07-01,5
Tanjung Priok,2023-08-01,3
